mcg,gvh,alm,mit,erl,pox,vac,nuc
-0.6530808313120657,0.4907956220907585,0.3436410570596106,-0.737886297860837,-0.09862873039405985,-0.1009735948422981,0.839220152252862,-0.16533987207886805
0.29400919960948363,0.5717242727230383,0.5772359602867725,-0.5898955767363954,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,-0.5340246996145617
-0.36166851410543505,-0.39941953486432824,-0.00675129778113216,2.517909566876883,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,-0.5340246996145617
0.5854215168161135,0.005223718297074565,-0.00675129778113216,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,-0.3352354768436894,-0.2575110789627915
-0.944493148518696,-0.15663358296748675,-0.00675129778113216,0.00206730776137214,-0.09862873039405985,-0.1009735948422981,0.3358820254971971,1.0328858174121358
0.3668622789111413,0.7335815739875996,-0.3571436526218749,2.813891009125767,-0.09862873039405985,-0.1009735948422981,0.6714407766676403,0.47985857610859567
-1.2359054657253263,-0.3184908842320476,0.3436410570596106,0.22405338944803468,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,2.50762512755491
-0.2159623555021201,-0.7231341373934509,-0.4739411042354552,-0.5898955767363954,-0.09862873039405985,-0.1009735948422981,0.5036614010824187,-0.5340246996145617
1.168246151229375,0.8145102246198802,0.2268436054460297,-0.5159002161741744,-0.09862873039405985,-0.1009735948422981,3.188131410445961,-0.5340246996145617
-1.0901993071220115,-2.3417071500390625,5.833121282897909,3.9978167781213014,-0.09862873039405985,-0.1009735948422981,-6.207513622326441,-2.4696200441769527
0.439715358212799,0.7335815739875996,0.4604385086731915,-0.5898955767363954,-0.09862873039405985,-0.1009735948422981,-0.3352354768436894,1.6780842655995996
0.8039807547210865,1.7856540322072472,-1.291523265530521,0.5200348316969187,-0.09862873039405985,-0.1009735948422981,1.3425582790085249,-0.5340246996145617
-0.43452159340709273,-0.6422054867611702,0.810830863513933,-0.2939141344875116,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,-0.2575110789627915
-1.0173462278203538,-0.3184908842320476,-0.8243334590761979,-0.5159002161741744,-0.09862873039405985,-0.1009735948422981,-0.3352354768436894,-0.5340246996145617
0.29400919960948363,0.16708101956163587,0.4604385086731915,-0.44190485561195336,-0.09862873039405985,-0.1009735948422981,0.839220152252862,-0.2575110789627915
1.3868053891343473,0.005223718297074565,-0.12354874939471308,1.1859930767569067,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,-0.5340246996145617
-0.2159623555021201,-0.3184908842320476,1.0444257667410948,1.703960600692453,-0.09862873039405985,-0.1009735948422981,1.0069995278380837,-0.5340246996145617
0.5125684375144559,0.8954388752521608,0.5772359602867725,3.03587709081243,-0.09862873039405985,-0.1009735948422981,-0.3352354768436894,-0.5340246996145617
-0.14310927620046243,0.3289383208261972,0.6940334119003534,0.22405338944803468,-0.09862873039405985,-0.1009735948422981,0.1681026499119755,1.4015706449478293
-0.36166851410543505,-1.8561352462453786,0.810830863513933,0.7420209133835811,-0.09862873039405985,-0.1009735948422981,0.3358820254971971,-0.9027095271502552
-1.4544647036302993,-1.3705633424516952,0.5772359602867725,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,0.5036614010824187,0.9407146105282125
-2.3287016552501907,-0.15663358296748675,-0.4739411042354552,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,-8.388645504934319,-0.2575110789627915
-1.8187301001385874,-1.2087060411871344,-3.2770799429613953,-0.5898955767363954,-0.09862873039405985,-0.1009735948422981,-0.6707942280141317,-0.5340246996145617
0.6582745961177712,0.5717242727230383,-0.8243334590761979,0.00206730776137214,-0.09862873039405985,-0.1009735948422981,0.1681026499119755,-0.5340246996145617
-0.7987869899153807,-1.775206595613098,0.4604385086731915,-0.8858770189852788,-0.09862873039405985,-0.1009735948422981,1.5103376545937466,-0.5340246996145617
-2.182995496646875,0.8145102246198802,-0.00675129778113216,0.22405338944803468,-0.09862873039405985,-0.1009735948422981,0.1681026499119755,-0.5340246996145617
-0.2159623555021201,-0.4803481854966089,0.3436410570596106,-0.5898955767363954,-0.09862873039405985,-0.1009735948422981,-0.503014852428911,0.11117374857290183
0.439715358212799,0.7335815739875996,-0.5907385558490361,-0.811881658423058,-0.09862873039405985,-0.1009735948422981,0.6714407766676403,-0.5340246996145617
-1.9644362587419024,-2.4226358006713427,0.3436410570596106,-0.44190485561195336,-0.09862873039405985,-0.1009735948422981,-1.006352979184575,-0.5340246996145617
2.1881892614525817,2.514011887897773,0.5772359602867725,0.6680255528213602,-0.09862873039405985,-0.1009735948422981,-1.341911730355018,-0.5340246996145617
2.0424831028492663,1.623796730942686,-2.109105426825587,-0.2199187739252906,-0.09862873039405985,-0.1009735948422981,0.5036614010824187,-0.5340246996145617
-1.3816116243286418,-1.6133492943485372,-1.875510523598425,-0.5159002161741744,-0.09862873039405985,-0.1009735948422981,0.839220152252862,0.2033449554568253
2.2610423407542393,1.2191534777812836,0.2268436054460297,1.1119977161946857,-0.09862873039405985,-0.1009735948422981,1.1747789034233034,-0.16533987207886805
0.9496869133244019,0.8145102246198802,-0.00675129778113216,0.07606266832359312,-0.09862873039405985,-0.1009735948422981,0.839220152252862,-0.5340246996145617
0.14830304100616828,0.4907956220907585,0.4604385086731915,1.999942042941337,-0.09862873039405985,-0.1009735948422981,-0.8385736035993533,-0.5340246996145617
-0.5073746727087504,-0.3184908842320476,-0.00675129778113216,-0.3679094950497326,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,0.5720297829925192
0.22115612030782597,0.005223718297074565,0.4604385086731915,2.221928124628,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,1.2172282311799822
-0.5802277520104081,0.08615236892935522,-0.00675129778113216,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,0.3358820254971971,1.6780842655995996
-0.36166851410543505,2.1093686347363696,0.11004615383244876,-0.07192805280084884,-0.09862873039405985,-0.1009735948422981,1.5103376545937466,-0.5340246996145617
2.4796015786592114,1.0572961765167221,-1.408320717144102,-0.2199187739252906,-0.09862873039405985,-0.1009735948422981,0.5036614010824187,-0.5340246996145617
0.5125684375144559,0.6526529233553189,0.9276283151275139,0.6680255528213602,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,-0.5340246996145617
0.5125684375144559,0.24800967019391654,1.1612232183546758,0.1500580288858141,-0.09862873039405985,-0.1009735948422981,0.3358820254971971,1.5859130587156762
-0.07025619689880475,-0.9659200892902924,-0.12354874939471308,-0.811881658423058,-0.09862873039405985,-0.1009735948422981,0.5036614010824187,-0.2575110789627915
0.439715358212799,-1.2087060411871344,-0.3571436526218749,1.1119977161946857,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,-0.5340246996145617
-1.0173462278203538,-0.5612768361288896,-1.291523265530521,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,-0.5340246996145617
-0.5073746727087504,-1.3705633424516952,1.9788053796497422,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,-1.1741323547697966,-0.4418534927306382
-0.07025619689880475,0.8145102246198802,0.5772359602867725,-0.6638909372986161,-0.09862873039405985,-0.1009735948422981,-1.006352979184575,-0.5340246996145617
0.14830304100616828,0.08615236892935522,0.11004615383244876,-1.0338677401097207,-0.09862873039405985,-0.1009735948422981,0.1681026499119755,1.1250570242960594
1.3139523098326904,0.005223718297074565,-0.8243334590761979,0.07606266832359312,-0.09862873039405985,-0.1009735948422981,1.8458964057641898,-0.5340246996145617
-1.0901993071220115,-1.6942779449808179,-0.4739411042354552,-0.8858770189852788,-0.09862873039405985,-0.1009735948422981,0.6714407766676403,3.5215084032780672
-1.6001708622336144,-2.5844931019359043,2.5627926377176453,0.00206730776137214,-0.09862873039405985,-0.1009735948422981,-0.16745610125846774,-0.2575110789627915
-0.7987869899153807,-0.8849914386580118,1.7452104764225804,-0.737886297860837,-0.09862873039405985,-0.1009735948422981,-0.8385736035993533,-0.5340246996145617
1.0225399926260597,1.1382248271490027,0.6940334119003534,-0.3679094950497326,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,-0.5340246996145617
-0.944493148518696,0.6526529233553189,-0.707536007462617,1.851951321816895,-0.09862873039405985,-0.1009735948422981,-1.006352979184575,-0.5340246996145617
0.0025968824028529363,1.0572961765167221,-0.5907385558490361,-0.9598723795474998,-0.09862873039405985,-0.1009735948422981,-0.8385736035993533,0.38768736922467223
-0.5802277520104081,1.2191534777812836,0.9276283151275139,0.5940301922591396,-0.09862873039405985,-0.1009735948422981,0.00032327432675387604,-0.5340246996145617
0.14830304100616828,-0.07570493233520609,1.0444257667410948,-0.3679094950497326,-0.09862873039405985,-0.1009735948422981,-0.503014852428911,-0.5340246996145617
1.6053646270393203,1.8665826828395278,-1.0579283623033597,0.1500580288858141,-0.09862873039405985,-0.1009735948422981,-1.006352979184575,-0.5340246996145617
